source_root	source_path	size_bytes	disposition
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/qwen0_6b/snr18db/fixed_sum_merge.log	907	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/qwen0_6b/snr18db/fixed_sum_up.log	93973	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/qwen0_6b/snr18db/ppl_util_fig5_limit120.log	741044	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/qwen0_6b/snr19db/fixed_sum_down.log	93990	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/qwen0_6b/snr19db/fixed_sum_gate.log	93989	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/qwen0_6b/snr19db/fixed_sum_merge.log	907	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/qwen0_6b/snr19db/fixed_sum_up.log	93980	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/qwen0_6b/snr19db/ppl_util_fig5_limit120.log	741053	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/status.tsv	9881	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/summary_limit120/fixed_sum_norm_sweep_limit120.json	2987	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/logs/qwen_fixed_sum_norm_20260601_160336/summary_limit120/fixed_sum_norm_sweep_limit120.tsv	1355	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr17db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr17db.json	3611097	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr17db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr17db_down.json	535921	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr17db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr17db_gate.json	1533330	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr17db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr17db_up.json	1543132	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr17db/ppl/util_fig5_limit120/ppl_results_MXFP8_fixed_sum_qwen0_6b_snr17db_util_fig5_limit120.json	44311	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr18db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr18db.json	3618944	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr18db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr18db_down.json	539226	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr18db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr18db_gate.json	1534472	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr18db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr18db_up.json	1546530	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr18db/ppl/util_fig5_limit120/ppl_results_MXFP8_fixed_sum_qwen0_6b_snr18db_util_fig5_limit120.json	44262	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr19db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr19db.json	3631233	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr19db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr19db_down.json	544953	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr19db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr19db_gate.json	1536448	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr19db/calib/calibration_MXFP8_fixed_sum_qwen0_6b_snr19db_up.json	1551118	external_original_not_selected
../data	qwen3_final_experiments/fixed_sum_norm_sweep/qwen0_6b/snr19db/ppl/util_fig5_limit120/ppl_results_MXFP8_fixed_sum_qwen0_6b_snr19db_util_fig5_limit120.json	44285	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen0_6b/fixed_sum.log	716	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen0_6b/fixed_sum_down.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen0_6b/fixed_sum_gate.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen0_6b/fixed_sum_up.log	526	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen0_6b/wanda.log	419	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen1_7b/fixed_sum.log	716	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen1_7b/fixed_sum_down.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen1_7b/fixed_sum_gate.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen1_7b/fixed_sum_up.log	526	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen1_7b/wanda.log	419	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen4b/fixed_sum.log	698	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen4b/fixed_sum_down.log	524	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen4b/fixed_sum_gate.log	524	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen4b/fixed_sum_up.log	518	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/qwen4b/wanda.log	411	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_151556/status.tsv	8926	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen0_6b/fixed_sum.log	716	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen0_6b/fixed_sum_down.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen0_6b/fixed_sum_gate.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen0_6b/fixed_sum_up.log	526	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen0_6b/wanda.log	419	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen1_7b/fixed_sum.log	716	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen1_7b/fixed_sum_down.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen1_7b/fixed_sum_gate.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen1_7b/fixed_sum_up.log	526	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen1_7b/wanda.log	419	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen4b/fixed_sum.log	698	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen4b/fixed_sum_down.log	524	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen4b/fixed_sum_gate.log	524	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen4b/fixed_sum_up.log	518	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/qwen4b/wanda.log	411	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154021/status.tsv	8926	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154417/qwen0_6b/fixed_sum_gate.log	90949	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154417/status.tsv	347	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen0_6b/fixed_sum.log	716	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen0_6b/fixed_sum_down.log	533	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen0_6b/fixed_sum_gate.log	533	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen0_6b/fixed_sum_up.log	527	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen0_6b/wanda.log	419	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen1_7b/fixed_sum.log	716	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen1_7b/fixed_sum_down.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen1_7b/fixed_sum_gate.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen1_7b/fixed_sum_up.log	526	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen1_7b/wanda.log	419	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen4b/fixed_sum.log	698	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen4b/fixed_sum_down.log	524	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen4b/fixed_sum_gate.log	524	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen4b/fixed_sum_up.log	518	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/qwen4b/wanda.log	411	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154805/status.tsv	8926	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen0_6b/fixed_sum.log	716	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen0_6b/fixed_sum_down.log	533	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen0_6b/fixed_sum_gate.log	533	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen0_6b/fixed_sum_up.log	527	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen0_6b/wanda.log	419	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen0_6b/worker.log	4407	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen1_7b/fixed_sum.log	716	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen1_7b/fixed_sum_down.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen1_7b/fixed_sum_gate.log	532	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen1_7b/fixed_sum_up.log	526	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen1_7b/wanda.log	419	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen1_7b/worker.log	4403	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen4b/fixed_sum.log	698	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen4b/fixed_sum_down.log	524	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen4b/fixed_sum_gate.log	524	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen4b/fixed_sum_up.log	518	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen4b/wanda.log	411	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/qwen4b/worker.log	4317	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_154852/status.tsv	9884	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen0_6b/fixed_sum.log	956	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen0_6b/fixed_sum_down.log	93942	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen0_6b/fixed_sum_gate.log	93944	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen0_6b/fixed_sum_up.log	93932	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen0_6b/wanda.log	108123	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen0_6b/worker.log	392337	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen1_7b/fixed_sum.log	956	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen1_7b/fixed_sum_down.log	94245	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen1_7b/fixed_sum_gate.log	94028	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen1_7b/fixed_sum_up.log	94232	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen1_7b/wanda.log	127452	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen1_7b/worker.log	412352	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen4b/fixed_sum.log	933	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen4b/fixed_sum_down.log	119359	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen4b/fixed_sum_gate.log	119527	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen4b/fixed_sum_up.log	119297	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen4b/wanda.log	189829	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/qwen4b/worker.log	550358	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155226/status.tsv	9914	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155242/qwen0_6b/fixed_sum_gate.log	91701	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155242/qwen0_6b/worker.log	92367	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155242/qwen1_7b/fixed_sum_gate.log	90985	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155242/qwen1_7b/worker.log	91650	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155242/qwen4b/fixed_sum_gate.log	115348	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155242/qwen4b/worker.log	116003	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/artifacts_20260528_155242/status.tsv	1431	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154021/driver.log	21112	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154021/final_status.txt	617	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154021/run.env	418	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154021/summary_full.json	3736	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154021/summary_full.tsv	2424	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154417/driver.log	91878	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154417/final_status.txt	617	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154417/run.env	418	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154417/summary_full.json	3736	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154417/summary_full.tsv	2424	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154805/driver.log	22434	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154805/final_status.txt	617	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154805/run.env	446	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154805/summary_full.json	3736	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154805/summary_full.tsv	2424	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154852/driver.log	9644	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154852/final_status.txt	617	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154852/run.env	446	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154852/summary_full.json	3736	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_154852/summary_full.tsv	2424	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155226/driver.log	6651356	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155226/final_status.txt	617	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155226/nohup.out	6651356	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155226/run.env	446	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155226/summary_full.json	6681	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155226/summary_full.tsv	2825	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155226/summary_full_with_stats_columns/summary_full.json	10513	copied_exactly
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155226/summary_full_with_stats_columns/summary_full.tsv	3174	copied_exactly
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155242/driver.log	891	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155242/final_status.txt	617	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155242/nohup.out	891	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155242/run.env	446	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155242/summary_full.json	3736	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/full_unattended_20260528_155242/summary_full.tsv	2424	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143838/qwen0_6b/act.log	383	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143838/qwen0_6b/mxfp8.log	386	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143838/qwen1_7b/act.log	383	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143838/qwen1_7b/mxfp8.log	386	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143838/qwen4b/act.log	377	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143838/qwen4b/mxfp8.log	378	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143838/status.tsv	2915	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143904/qwen1_7b/act.log	352708	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143904/qwen1_7b/mxfp8.log	351071	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_143904/status.tsv	1011	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144448/qwen0_6b/act.log	383	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144448/qwen0_6b/mxfp8.log	386	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144448/qwen4b/act.log	377	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144448/qwen4b/mxfp8.log	378	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144448/status.tsv	2449	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144543/qwen0_6b/act.log	363	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144543/qwen0_6b/mxfp8.log	366	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144543/qwen4b/act.log	357	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144543/qwen4b/mxfp8.log	358	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144543/status.tsv	2449	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144624/qwen0_6b/act.log	351177	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144624/qwen0_6b/mxfp8.log	348985	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144624/qwen4b/act.log	452331	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144624/qwen4b/mxfp8.log	450582	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_144624/status.tsv	2457	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_20260528_145655/status.tsv	1531	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen0_6b/act.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen0_6b/mxfp8.log	376	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen1_7b/act.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen1_7b/mxfp8.log	376	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen4b/act.log	362	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen4b/mxfp8.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen8b/act.log	362	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen8b/fixed_sum.log	570	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen8b/mxfp8.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/qwen8b/wanda.log	396	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154021/status.tsv	6866	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen0_6b/act.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen0_6b/mxfp8.log	376	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen1_7b/act.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen1_7b/mxfp8.log	376	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen4b/act.log	362	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen4b/mxfp8.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen8b/act.log	362	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen8b/fixed_sum.log	570	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen8b/mxfp8.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/qwen8b/wanda.log	396	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154805/status.tsv	6866	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154852/qwen0_6b/act.log	368	external_original_not_selected
../data	qwen3_final_experiments/model_sweep_4gpu/logs/sweep_full_20260528_154852/qwen0_6b/mxfp8.log	376	external_original_not_selected
